Order_ID,Order_Date,Ship_Date,Ship_Days,Customer_ID,Customer_Segment,Region,State,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount_Pct,Discount_Amount,Shipping_Cost,Total_Sales,Cost_Per_Unit,Profit,Sales_Channel,Payment_Method,Customer_Rating,Returned
ORD-04170,2023-01-18,2023-01-25,7,CUST-2572,Corporate,Northeast,New York,Office Supplies,Desks & Chairs,Herman Miller Aeron,1327.39,1,10,132.74,6.13,1194.65,982.7,211.95,Mobile App,PayPal,1,0
ORD-04171,2024-08-04,2024-08-10,6,CUST-2758,Corporate,Northeast,New Jersey,Sports & Outdoors,Fitness Equipment,Peloton Bike Mat,58.52,1,5,2.93,7.71,55.59,38.31,17.28,Online,Apple Pay,1,0
ORD-04172,2024-10-28,2024-11-03,6,CUST-1010,Consumer,Northeast,Massachusetts,Office Supplies,Organizers,Bankers Box Set,25.21,1,20,5.04,19.31,20.17,16.41,3.76,In-Store,Debit Card,1,0
ORD-04173,2024-04-06,2024-04-07,1,CUST-1961,Consumer,West,Colorado,Sports & Outdoors,Fitness Equipment,Peloton Bike Mat,58.72,4,5,11.74,23.25,223.14,40.16,62.5,In-Store,PayPal,4,0
ORD-04174,2023-09-10,2023-09-13,3,CUST-1574,Small Business,Northeast,Massachusetts,Office Supplies,Organizers,Pendaflex Folders,15.35,1,0,0.0,5.05,15.35,10.7,4.65,Online,Credit Card,4,0
ORD-04175,2023-12-28,2024-01-01,4,CUST-2133,Consumer,Northeast,Massachusetts,Office Supplies,Printers,Brother Inkjet,148.29,1,5,7.41,0.0,140.88,91.21,49.67,Online,PayPal,3,0
ORD-04176,2024-05-28,2024-06-03,6,CUST-2519,Consumer,Northeast,Pennsylvania,Electronics,Monitors,Dell 24-inch FHD,191.58,2,25,95.79,10.3,287.37,117.11,53.15,Mobile App,Credit Card,3,0
ORD-04177,2023-08-09,2023-08-10,1,CUST-2321,Consumer,Northeast,New Jersey,Home & Kitchen,Cookware,All-Clad Pan Set,250.02,1,0,0.0,8.05,250.02,138.67,111.35,Online,PayPal,5,0
ORD-04178,2024-04-12,2024-04-13,1,CUST-1158,Small Business,Midwest,Wisconsin,Sports & Outdoors,Camping Gear,Coleman Tent 4P,124.79,3,0,0.0,22.28,374.37,82.38,127.23,Online,Apple Pay,5,1
ORD-04179,2023-06-17,2023-06-20,3,CUST-1648,Small Business,West,Colorado,Sports & Outdoors,Cycling,Schwinn Hybrid Bike,351.94,1,10,35.19,21.53,316.75,232.29,84.46,Mobile App,Gift Card,5,0
ORD-04180,2023-03-24,2023-03-31,7,CUST-1200,Corporate,Northeast,Connecticut,Office Supplies,Organizers,Bankers Box Set,25.72,2,10,5.14,7.03,46.3,15.92,14.46,In-Store,PayPal,3,0
ORD-04181,2024-06-02,2024-06-06,4,CUST-2701,Consumer,West,California,Home & Kitchen,Storage,Sterilite Cart,40.91,1,0,0.0,0.0,40.91,28.81,12.1,In-Store,Credit Card,2,0
ORD-04182,2023-08-30,2023-09-01,2,CUST-1607,Corporate,Southwest,Texas,Electronics,Laptops,Lenovo ThinkPad E15,753.34,4,5,150.67,17.93,2862.69,465.72,999.81,Mobile App,Debit Card,5,0
ORD-04183,2023-09-14,2023-09-15,1,CUST-1419,Consumer,Northeast,Pennsylvania,Sports & Outdoors,Running,Garmin Forerunner 55,200.95,2,5,20.09,17.29,381.81,127.85,126.11,Online,Gift Card,5,0
ORD-04184,2024-04-11,2024-04-12,1,CUST-1429,Consumer,Midwest,Illinois,Home & Kitchen,Appliances,Dyson V15 Vacuum,674.53,4,20,539.62,22.54,2158.5,396.61,572.06,Mobile App,Credit Card,5,0
ORD-04185,2024-05-08,2024-05-09,1,CUST-2401,Consumer,Northeast,Pennsylvania,Office Supplies,Organizers,AmazonBasics File Cabinet,89.47,1,5,4.47,24.54,85.0,64.65,20.35,Mobile App,Apple Pay,5,0
ORD-04186,2023-07-20,2023-07-22,2,CUST-2604,Consumer,Southwest,Oklahoma,Home & Kitchen,Decor,Wall Art Canvas,62.41,3,0,0.0,16.93,187.23,42.76,58.95,In-Store,PayPal,5,0
ORD-04187,2024-07-01,2024-07-03,2,CUST-2660,Corporate,Midwest,Wisconsin,Clothing,Accessories,Coach Wallet,80.42,1,0,0.0,23.26,80.42,46.24,34.18,In-Store,Debit Card,3,0
ORD-04188,2023-12-27,2023-12-30,3,CUST-1044,Consumer,Southeast,Florida,Electronics,Tablets,iPad 10th Gen,458.23,3,0,0.0,23.28,1374.69,297.75,481.44,Online,Credit Card,2,0
ORD-04189,2024-05-16,2024-05-21,5,CUST-3339,Small Business,Southeast,Virginia,Office Supplies,Organizers,Bankers Box Set,24.21,1,20,4.84,10.3,19.37,15.66,3.71,Online,Apple Pay,4,1
ORD-04190,2024-10-19,2024-10-25,6,CUST-3001,Corporate,Northeast,Pennsylvania,Home & Kitchen,Cookware,Lodge Cast Iron Skillet,30.62,3,0,0.0,15.19,91.86,17.6,39.06,Mobile App,Credit Card,4,0
ORD-04191,2023-09-28,2023-10-02,4,CUST-3403,Consumer,Northeast,Pennsylvania,Office Supplies,Organizers,Bankers Box Set,24.54,1,10,2.45,8.0,22.09,15.12,6.97,Mobile App,Debit Card,1,0
ORD-04192,2023-07-25,2023-07-26,1,CUST-1517,Consumer,Midwest,Michigan,Clothing,Footwear,Nike Air Max 90,123.72,2,0,0.0,5.22,247.44,81.04,85.36,Online,Gift Card,4,1
ORD-04193,2023-10-02,2023-10-04,2,CUST-1582,Corporate,Northeast,New Jersey,Office Supplies,Paper Products,HP Printer Paper 5-Ream,30.51,2,0,0.0,15.4,61.02,17.9,25.22,In-Store,Debit Card,5,0
ORD-04194,2024-12-31,2025-01-04,4,CUST-2566,Corporate,Midwest,Ohio,Electronics,Monitors,LG 27-inch 4K,335.13,1,20,67.03,19.46,268.1,208.45,59.65,Online,Debit Card,4,0
ORD-04195,2024-11-02,2024-11-04,2,CUST-1850,Consumer,Northeast,New York,Office Supplies,Printers,HP LaserJet Pro,289.97,2,5,29.0,8.75,550.94,206.1,138.74,Online,PayPal,4,0
ORD-04196,2023-01-11,2023-01-18,7,CUST-3196,Consumer,Northeast,New Jersey,Electronics,Tablets,Samsung Galaxy Tab S6,331.75,1,0,0.0,18.72,331.75,209.28,122.47,Online,Gift Card,3,0
ORD-04197,2023-08-02,2023-08-06,4,CUST-1856,Corporate,Southwest,New Mexico,Electronics,Monitors,ASUS ProArt 27,440.55,1,10,44.05,11.52,396.5,253.73,142.77,Online,Debit Card,5,0
ORD-04198,2024-12-19,2024-12-20,1,CUST-1457,Small Business,Northeast,Connecticut,Clothing,Women's Apparel,North Face Fleece,97.32,1,0,0.0,0.0,97.32,55.22,42.1,In-Store,Credit Card,5,0
ORD-04199,2024-02-21,2024-02-24,3,CUST-2426,Small Business,Northeast,New Jersey,Clothing,Accessories,Ray-Ban Aviators,163.77,2,10,32.75,6.23,294.79,102.17,90.45,In-Store,Apple Pay,4,0
ORD-04200,2023-06-13,2023-06-19,6,CUST-3314,Small Business,Midwest,Ohio,Electronics,Smartphones,Google Pixel 7a,396.82,3,20,238.09,7.76,952.37,259.96,172.49,Online,Debit Card,3,0
ORD-04201,2024-02-21,2024-02-26,5,CUST-2988,Consumer,Southeast,Georgia,Office Supplies,Desks & Chairs,FlexiSpot Standing Desk,371.7,1,5,18.59,9.17,353.11,266.67,86.44,Mobile App,Apple Pay,2,1
ORD-04202,2023-08-07,2023-08-09,2,CUST-2828,Corporate,West,Oregon,Electronics,Monitors,LG 27-inch 4K,361.97,1,15,54.3,18.74,307.67,218.94,88.73,Online,PayPal,5,0
ORD-04203,2023-10-14,2023-10-18,4,CUST-2133,Corporate,Southwest,Utah,Clothing,Footwear,Nike Air Max 90,131.82,3,25,98.86,7.93,296.6,78.21,61.97,In-Store,Gift Card,1,0
ORD-04204,2023-05-24,2023-05-31,7,CUST-3429,Consumer,Southeast,Georgia,Electronics,Monitors,ASUS ProArt 27,408.93,3,5,61.34,0.0,1165.45,227.02,484.39,Mobile App,PayPal,3,1
ORD-04205,2024-05-31,2024-06-01,1,CUST-1749,Consumer,Southeast,Georgia,Electronics,Headphones,Bose QC45,277.47,4,5,55.49,16.92,1054.39,167.85,382.99,Mobile App,PayPal,4,0
ORD-04206,2024-10-22,2024-10-26,4,CUST-2763,Consumer,Southwest,Texas,Clothing,Activewear,Reebok Sports Bra,35.74,1,25,8.94,12.25,26.8,22.52,4.28,Online,Debit Card,3,0
ORD-04207,2024-02-07,2024-02-09,2,CUST-1418,Consumer,Midwest,Michigan,Sports & Outdoors,Team Sports,Rawlings Baseball Glove,50.65,2,10,10.13,5.15,91.17,37.07,17.03,Online,Gift Card,5,0
ORD-04208,2023-11-25,2023-11-28,3,CUST-2697,Corporate,Southeast,Virginia,Home & Kitchen,Furniture,West Elm Desk,333.78,3,0,0.0,18.87,1001.34,238.69,285.27,Online,Debit Card,5,0
ORD-04209,2023-08-27,2023-08-29,2,CUST-1284,Consumer,Southwest,New Mexico,Clothing,Activewear,Reebok Sports Bra,36.7,5,10,18.35,23.0,165.15,24.84,40.95,In-Store,Debit Card,5,0
ORD-04210,2023-06-28,2023-06-29,1,CUST-1329,Corporate,Northeast,New Jersey,Electronics,Headphones,Sony WH-1000XM5,298.34,2,20,119.34,17.9,477.34,214.48,48.38,Online,Apple Pay,5,0
ORD-04211,2024-07-16,2024-07-23,7,CUST-2121,Consumer,Southeast,Florida,Sports & Outdoors,Running,Nathan Hydration Vest,67.89,2,10,13.58,0.0,122.2,46.16,29.88,Mobile App,Debit Card,2,1
ORD-04212,2023-05-15,2023-05-19,4,CUST-1460,Corporate,Northeast,Connecticut,Office Supplies,Printers,HP LaserJet Pro,298.74,2,0,0.0,21.87,597.48,204.33,188.82,Mobile App,Apple Pay,5,0
ORD-04213,2023-09-27,2023-09-28,1,CUST-1243,Consumer,West,Colorado,Home & Kitchen,Storage,Sterilite Cart,38.32,4,15,22.99,16.95,130.29,24.61,31.85,Mobile App,Apple Pay,5,1
ORD-04214,2023-06-09,2023-06-12,3,CUST-1136,Small Business,Southeast,Tennessee,Office Supplies,Paper Products,Moleskine Notebook,14.31,1,20,2.86,9.71,11.45,10.02,1.43,Online,Credit Card,5,0
ORD-04215,2023-03-17,2023-03-19,2,CUST-1713,Corporate,Northeast,New Jersey,Electronics,Headphones,Sony WH-1000XM5,289.18,2,10,57.84,17.22,520.52,212.21,96.1,In-Store,Gift Card,5,0
ORD-04216,2024-03-04,2024-03-07,3,CUST-1534,Consumer,Northeast,New Jersey,Office Supplies,Paper Products,HP Printer Paper 5-Ream,31.01,2,0,0.0,15.85,62.02,18.0,26.02,Online,Credit Card,1,1
ORD-04217,2023-10-05,2023-10-09,4,CUST-1716,Corporate,Northeast,Pennsylvania,Office Supplies,Stationery,Pilot G2 Pen Pack,13.45,1,0,0.0,8.14,13.45,9.24,4.21,In-Store,Debit Card,4,0
ORD-04218,2024-04-19,2024-04-26,7,CUST-3011,Consumer,Southeast,Tennessee,Office Supplies,Desks & Chairs,Herman Miller Aeron,1361.08,4,0,0.0,23.23,5444.32,799.35,2246.92,Mobile App,Gift Card,1,0
ORD-04219,2023-06-15,2023-06-17,2,CUST-3196,Consumer,West,Oregon,Clothing,Activewear,Reebok Sports Bra,34.25,1,20,6.85,6.49,27.4,20.38,7.02,Online,Gift Card,3,0
ORD-04220,2023-12-19,2023-12-21,2,CUST-2246,Corporate,Northeast,New York,Sports & Outdoors,Cycling,Garmin Edge 530,289.36,5,0,0.0,20.35,1446.8,174.41,574.75,Mobile App,Apple Pay,4,0
ORD-04221,2023-12-12,2023-12-19,7,CUST-1890,Consumer,Northeast,Massachusetts,Home & Kitchen,Cookware,Lodge Cast Iron Skillet,29.19,1,20,5.84,13.33,23.35,18.28,5.07,Online,Gift Card,1,1
ORD-04222,2024-12-02,2024-12-03,1,CUST-3091,Consumer,Southwest,Oklahoma,Office Supplies,Printers,Brother Inkjet,147.82,1,0,0.0,0.0,147.82,85.67,62.15,Online,Apple Pay,3,0
ORD-04223,2024-09-17,2024-09-24,7,CUST-1701,Consumer,Southwest,Nevada,Sports & Outdoors,Fitness Equipment,Bowflex Dumbbells,359.45,1,10,35.95,20.81,323.5,248.13,75.37,In-Store,Credit Card,1,1
ORD-04224,2023-05-21,2023-05-22,1,CUST-1952,Consumer,Northeast,New Jersey,Sports & Outdoors,Running,Nathan Hydration Vest,70.58,5,15,52.94,24.11,299.96,40.27,98.61,Mobile App,Debit Card,5,0
ORD-04225,2024-06-15,2024-06-17,2,CUST-1808,Small Business,West,California,Electronics,Laptops,Lenovo ThinkPad E15,775.6,1,10,77.56,6.0,698.04,443.55,254.49,Mobile App,Credit Card,5,0
ORD-04226,2024-07-10,2024-07-13,3,CUST-1571,Corporate,West,Arizona,Sports & Outdoors,Team Sports,Wilson Basketball,28.81,1,20,5.76,13.5,23.05,18.75,4.3,Mobile App,Apple Pay,3,0
ORD-04227,2024-08-31,2024-09-02,2,CUST-1566,Corporate,Southeast,North Carolina,Home & Kitchen,Appliances,Dyson V15 Vacuum,679.31,1,10,67.93,8.17,611.38,385.75,225.63,Mobile App,Credit Card,4,0
ORD-04228,2024-12-26,2024-12-30,4,CUST-1629,Consumer,Southeast,North Carolina,Office Supplies,Stationery,Sharpie Marker Set,16.83,1,15,2.52,24.94,14.31,9.87,4.44,Online,Debit Card,4,0
ORD-04229,2023-07-08,2023-07-09,1,CUST-2000,Corporate,Southwest,Utah,Electronics,Laptops,Dell Inspiron 15,576.7,2,0,0.0,13.67,1153.4,427.24,298.92,In-Store,Apple Pay,4,0
ORD-04230,2023-01-12,2023-01-15,3,CUST-1503,Consumer,Northeast,New York,Office Supplies,Paper Products,Post-it Notes Bulk,19.02,1,10,1.9,9.4,17.12,11.48,5.64,In-Store,Credit Card,5,0
ORD-04231,2023-08-29,2023-09-03,5,CUST-3370,Consumer,Southwest,Oklahoma,Clothing,Activewear,Reebok Sports Bra,35.54,2,5,3.55,16.33,67.53,22.69,22.15,Online,Gift Card,5,0
ORD-04232,2024-08-05,2024-08-12,7,CUST-2613,Consumer,Northeast,Pennsylvania,Home & Kitchen,Decor,Pottery Barn Throw Pillow,50.24,2,5,5.02,0.0,95.46,34.15,27.16,Online,Gift Card,2,0
ORD-04233,2023-05-26,2023-05-28,2,CUST-2372,Small Business,Northeast,Pennsylvania,Electronics,Monitors,LG 27-inch 4K,354.37,1,25,88.59,16.29,265.78,244.69,21.09,In-Store,PayPal,5,0
ORD-04234,2023-11-24,2023-12-01,7,CUST-1175,Small Business,Midwest,Ohio,Clothing,Men's Apparel,Columbia Jacket,93.24,1,0,0.0,21.48,93.24,67.34,25.9,In-Store,Apple Pay,3,0
ORD-04235,2024-07-25,2024-07-30,5,CUST-1893,Small Business,Southwest,Oklahoma,Home & Kitchen,Decor,Yankee Candle Set,36.63,5,10,18.32,24.4,164.83,24.55,42.08,Online,Gift Card,3,0
ORD-04236,2023-08-26,2023-08-29,3,CUST-2317,Consumer,Northeast,Massachusetts,Office Supplies,Organizers,Pendaflex Folders,15.4,3,15,6.93,15.23,39.27,9.46,10.89,In-Store,Debit Card,3,0
ORD-04237,2024-07-24,2024-07-31,7,CUST-2843,Consumer,Northeast,New Jersey,Electronics,Tablets,iPad 10th Gen,437.18,2,0,0.0,9.23,874.36,326.01,222.34,Online,Gift Card,2,0
ORD-04238,2023-10-01,2023-10-04,3,CUST-3106,Consumer,Northeast,New York,Office Supplies,Paper Products,Moleskine Notebook,15.12,1,0,0.0,9.91,15.12,9.67,5.45,Online,PayPal,3,0
ORD-04239,2024-11-04,2024-11-10,6,CUST-2655,Consumer,Southeast,Florida,Office Supplies,Printers,Brother Inkjet,148.85,4,0,0.0,14.68,595.4,97.9,203.8,Online,PayPal,3,0
ORD-04240,2023-05-01,2023-05-08,7,CUST-2307,Consumer,Midwest,Michigan,Electronics,Monitors,Dell 24-inch FHD,207.21,1,0,0.0,5.35,207.21,145.1,62.11,Online,Credit Card,2,0
ORD-04241,2024-04-19,2024-04-25,6,CUST-2765,Consumer,Midwest,Illinois,Clothing,Accessories,Ray-Ban Aviators,166.54,1,0,0.0,23.16,166.54,111.11,55.43,In-Store,Debit Card,3,0
ORD-04242,2023-01-10,2023-01-16,6,CUST-3424,Corporate,Southeast,Georgia,Office Supplies,Stationery,Staedtler Pencil Set,9.84,2,0,0.0,11.72,19.68,5.95,7.78,Online,PayPal,5,0
ORD-04243,2024-08-04,2024-08-07,3,CUST-1270,Corporate,West,Oregon,Clothing,Footwear,Nike Air Max 90,124.26,1,0,0.0,17.75,124.26,69.1,55.16,Online,Apple Pay,3,0
ORD-04244,2024-01-26,2024-01-28,2,CUST-3098,Consumer,Northeast,New York,Electronics,Smartphones,Samsung Galaxy A54,359.65,1,10,35.97,15.52,323.68,210.07,113.61,Online,Gift Card,4,0
ORD-04245,2024-12-03,2024-12-06,3,CUST-1209,Corporate,West,Washington,Electronics,Laptops,HP Pavilion x360,630.54,2,0,0.0,23.22,1261.08,409.28,442.52,Online,Debit Card,2,0
ORD-04246,2024-01-27,2024-01-29,2,CUST-1464,Corporate,Northeast,New Jersey,Electronics,Headphones,Bose QC45,291.34,5,0,0.0,0.0,1456.7,184.28,535.3,Online,Debit Card,4,0
ORD-04247,2023-12-09,2023-12-14,5,CUST-1621,Consumer,Southeast,North Carolina,Clothing,Activewear,Under Armour Shorts,38.4,3,10,11.52,0.0,103.68,22.21,37.05,In-Store,Credit Card,2,0
ORD-04248,2024-12-20,2024-12-26,6,CUST-2353,Small Business,Southeast,Georgia,Home & Kitchen,Decor,Yankee Candle Set,35.68,1,20,7.14,8.27,28.54,23.88,4.66,Online,Gift Card,5,1
ORD-04249,2023-11-10,2023-11-11,1,CUST-1110,Consumer,Northeast,New Jersey,Sports & Outdoors,Team Sports,Rawlings Baseball Glove,50.35,3,25,37.76,0.0,113.29,30.51,21.76,Online,Apple Pay,5,0
ORD-04250,2024-10-11,2024-10-13,2,CUST-1085,Consumer,Midwest,Ohio,Office Supplies,Stationery,Sharpie Marker Set,17.64,2,5,1.76,9.68,33.52,11.29,10.94,In-Store,PayPal,5,0
ORD-04251,2024-12-12,2024-12-13,1,CUST-1364,Small Business,Northeast,New Jersey,Sports & Outdoors,Camping Gear,REI Sleeping Bag,184.23,3,0,0.0,10.69,552.69,108.44,227.37,Online,Apple Pay,5,0
ORD-04252,2023-03-23,2023-03-27,4,CUST-2941,Consumer,Northeast,Pennsylvania,Clothing,Footwear,Adidas Ultraboost,178.1,2,25,89.05,7.68,267.15,104.13,58.89,In-Store,PayPal,2,0
ORD-04253,2024-02-10,2024-02-17,7,CUST-2155,Consumer,Southwest,Utah,Electronics,Tablets,Samsung Galaxy Tab S6,330.42,1,0,0.0,5.29,330.42,225.34,105.08,Online,PayPal,2,1
ORD-04254,2024-09-01,2024-09-03,2,CUST-1277,Consumer,Southwest,Utah,Clothing,Men's Apparel,Columbia Jacket,94.07,3,5,14.11,0.0,268.1,59.37,89.99,In-Store,Gift Card,5,0
ORD-04255,2024-10-19,2024-10-22,3,CUST-2381,Consumer,Northeast,Connecticut,Office Supplies,Organizers,AmazonBasics File Cabinet,85.95,1,20,17.19,20.13,68.76,61.46,7.3,Online,Credit Card,5,0
ORD-04256,2024-05-13,2024-05-20,7,CUST-2263,Consumer,Southwest,Texas,Clothing,Activewear,Puma Track Pants,52.4,1,0,0.0,18.0,52.4,38.01,14.39,In-Store,Debit Card,5,0
ORD-04257,2024-07-30,2024-08-06,7,CUST-1733,Consumer,Southeast,North Carolina,Clothing,Men's Apparel,Nike Dri-FIT Tee,35.66,1,0,0.0,6.97,35.66,24.87,10.79,In-Store,PayPal,3,0
ORD-04258,2023-06-23,2023-06-27,4,CUST-1230,Corporate,Midwest,Ohio,Home & Kitchen,Storage,Sterilite Cart,41.73,3,15,18.78,8.11,106.41,31.12,13.05,Mobile App,Gift Card,4,0
ORD-04259,2023-12-27,2024-01-01,5,CUST-2175,Consumer,Northeast,New Jersey,Electronics,Monitors,Dell 24-inch FHD,194.93,1,0,0.0,17.39,194.93,141.36,53.57,Mobile App,Credit Card,4,0
ORD-04260,2023-03-05,2023-03-12,7,CUST-1984,Corporate,Southeast,Georgia,Clothing,Activewear,Puma Track Pants,51.38,1,25,12.85,0.0,38.53,36.27,2.26,In-Store,Credit Card,3,0
ORD-04261,2024-11-14,2024-11-15,1,CUST-1002,Corporate,West,Arizona,Electronics,Tablets,Amazon Fire HD 10,148.38,1,0,0.0,9.62,148.38,110.13,38.25,In-Store,Credit Card,4,0
ORD-04262,2024-05-03,2024-05-07,4,CUST-1361,Consumer,Northeast,New Jersey,Electronics,Monitors,ASUS ProArt 27,413.82,5,10,206.91,0.0,1862.19,280.79,458.24,In-Store,Gift Card,3,0
ORD-04263,2024-04-10,2024-04-16,6,CUST-3345,Consumer,West,Colorado,Home & Kitchen,Cookware,Cuisinart Knife Set,81.09,3,0,0.0,12.9,243.27,59.77,63.96,Online,Apple Pay,3,0
ORD-04264,2023-02-24,2023-03-03,7,CUST-1225,Consumer,West,California,Electronics,Smartphones,Google Pixel 7a,403.04,3,5,60.46,6.42,1148.66,275.84,321.14,Mobile App,Debit Card,1,1
ORD-04265,2023-11-30,2023-12-05,5,CUST-2013,Consumer,Southeast,Virginia,Office Supplies,Stationery,Pilot G2 Pen Pack,13.21,5,0,0.0,16.3,66.05,8.8,22.05,In-Store,PayPal,3,0
ORD-04266,2024-01-18,2024-01-19,1,CUST-2714,Small Business,Southwest,Utah,Home & Kitchen,Cookware,All-Clad Pan Set,246.23,1,10,24.62,11.17,221.61,149.73,71.88,Online,Debit Card,5,0
ORD-04267,2024-02-24,2024-02-29,5,CUST-3287,Consumer,Southeast,Tennessee,Office Supplies,Organizers,Pendaflex Folders,15.23,1,0,0.0,5.89,15.23,10.89,4.34,In-Store,Gift Card,3,0
ORD-04268,2024-10-15,2024-10-20,5,CUST-1799,Consumer,Northeast,New Jersey,Sports & Outdoors,Camping Gear,Coleman Tent 4P,134.65,1,0,0.0,14.5,134.65,83.13,51.52,Online,Credit Card,2,0
ORD-04269,2024-02-22,2024-02-24,2,CUST-3221,Small Business,West,Washington,Electronics,Monitors,LG 27-inch 4K,357.35,3,5,53.6,13.59,1018.45,197.79,425.08,Online,PayPal,3,0
ORD-04270,2024-12-04,2024-12-11,7,CUST-3135,Consumer,West,California,Sports & Outdoors,Camping Gear,Yeti Cooler,253.05,2,10,50.61,17.26,455.49,167.97,119.55,Mobile App,Credit Card,4,0
ORD-04271,2024-08-14,2024-08-18,4,CUST-3386,Small Business,West,Colorado,Sports & Outdoors,Camping Gear,REI Sleeping Bag,188.56,1,15,28.28,15.13,160.28,118.09,42.19,Online,Credit Card,1,0
ORD-04272,2023-12-17,2023-12-18,1,CUST-3494,Small Business,Southwest,Nevada,Electronics,Smartphones,iPhone SE,423.4,2,25,211.7,14.49,635.1,264.62,105.86,In-Store,Gift Card,5,0
ORD-04273,2023-09-06,2023-09-09,3,CUST-2758,Consumer,Southwest,Utah,Office Supplies,Desks & Chairs,FlexiSpot Standing Desk,393.2,1,0,0.0,9.88,393.2,240.5,152.7,In-Store,Credit Card,3,0
ORD-04274,2023-07-20,2023-07-22,2,CUST-2059,Consumer,Midwest,Ohio,Home & Kitchen,Cookware,All-Clad Pan Set,241.91,1,0,0.0,6.32,241.91,134.42,107.49,Mobile App,Debit Card,5,0
ORD-04275,2024-05-28,2024-06-03,6,CUST-2585,Corporate,Northeast,Pennsylvania,Home & Kitchen,Storage,ClosetMaid Organizer,68.69,1,0,0.0,17.08,68.69,40.13,28.56,Online,Apple Pay,2,0
ORD-04276,2024-04-13,2024-04-20,7,CUST-1327,Consumer,Northeast,New Jersey,Clothing,Activewear,Reebok Sports Bra,33.27,5,20,33.27,9.7,133.08,22.04,22.88,Online,Gift Card,3,0
ORD-04277,2024-12-02,2024-12-04,2,CUST-2929,Consumer,Southeast,Georgia,Home & Kitchen,Appliances,Dyson V15 Vacuum,675.5,2,0,0.0,20.5,1351.0,384.46,582.08,In-Store,Credit Card,1,0
ORD-04278,2024-04-08,2024-04-15,7,CUST-1470,Consumer,West,Oregon,Clothing,Men's Apparel,Levi's 501 Jeans,61.16,1,15,9.17,15.25,51.99,34.41,17.58,In-Store,Gift Card,3,0
ORD-04279,2023-02-11,2023-02-18,7,CUST-3469,Consumer,Southeast,North Carolina,Home & Kitchen,Storage,Sterilite Cart,41.02,3,0,0.0,13.18,123.06,22.67,55.05,In-Store,Gift Card,3,1
ORD-04280,2023-04-21,2023-04-22,1,CUST-1826,Corporate,West,Washington,Office Supplies,Desks & Chairs,Herman Miller Aeron,1265.88,5,0,0.0,7.14,6329.4,867.67,1991.05,Online,Credit Card,5,0
ORD-04281,2023-07-21,2023-07-25,4,CUST-3396,Corporate,Southwest,Utah,Sports & Outdoors,Team Sports,Wilson Basketball,28.61,1,20,5.72,0.0,22.89,17.53,5.36,Mobile App,Apple Pay,5,0
ORD-04282,2024-06-13,2024-06-19,6,CUST-2644,Corporate,Southeast,Georgia,Electronics,Laptops,HP Pavilion x360,601.85,1,0,0.0,7.9,601.85,412.02,189.83,Mobile App,PayPal,2,0
ORD-04283,2024-09-24,2024-09-25,1,CUST-1895,Corporate,West,Arizona,Clothing,Accessories,Coach Wallet,77.15,1,5,3.86,0.0,73.29,55.11,18.18,Online,Gift Card,4,0
ORD-04284,2023-02-12,2023-02-14,2,CUST-2719,Small Business,Northeast,Pennsylvania,Electronics,Laptops,Dell Inspiron 15,524.35,1,5,26.22,11.54,498.13,375.07,123.06,In-Store,Apple Pay,5,0
ORD-04285,2024-06-12,2024-06-13,1,CUST-3364,Corporate,Midwest,Wisconsin,Sports & Outdoors,Camping Gear,Coleman Tent 4P,129.31,4,0,0.0,9.97,517.24,95.39,135.68,Online,Credit Card,4,0
ORD-04286,2024-04-20,2024-04-22,2,CUST-1550,Consumer,Southeast,Florida,Clothing,Men's Apparel,Levi's 501 Jeans,58.33,1,15,8.75,0.0,49.58,41.86,7.72,Mobile App,Credit Card,3,0
ORD-04287,2024-04-18,2024-04-19,1,CUST-3230,Small Business,West,Oregon,Sports & Outdoors,Running,Brooks Ghost 15,137.45,1,15,20.62,23.07,116.83,95.15,21.68,In-Store,Debit Card,5,0
ORD-04288,2024-11-03,2024-11-09,6,CUST-1431,Consumer,Northeast,Massachusetts,Clothing,Women's Apparel,North Face Fleece,102.89,4,0,0.0,23.73,411.56,63.42,157.88,Mobile App,Debit Card,3,0
ORD-04289,2023-09-13,2023-09-20,7,CUST-1211,Consumer,Southwest,Oklahoma,Electronics,Smartphones,iPhone SE,449.09,2,10,89.82,22.79,808.36,319.73,168.9,Mobile App,Apple Pay,3,0
ORD-04290,2024-06-21,2024-06-24,3,CUST-1395,Consumer,Midwest,Indiana,Clothing,Footwear,Adidas Ultraboost,180.05,3,15,81.02,5.86,459.13,121.62,94.27,Online,Debit Card,5,0
ORD-04291,2023-07-01,2023-07-05,4,CUST-1674,Consumer,Southeast,Virginia,Home & Kitchen,Appliances,Instant Pot Duo 7-in-1,93.82,2,10,18.76,6.2,168.88,63.67,41.54,In-Store,Credit Card,5,0
ORD-04292,2024-10-06,2024-10-08,2,CUST-3074,Consumer,Northeast,New York,Clothing,Women's Apparel,Adidas Yoga Pants,57.64,3,5,8.65,14.81,164.27,40.73,42.08,Online,PayPal,4,0
ORD-04293,2024-08-07,2024-08-10,3,CUST-2094,Corporate,Southwest,New Mexico,Sports & Outdoors,Team Sports,Rawlings Baseball Glove,49.17,1,0,0.0,0.0,49.17,27.5,21.67,In-Store,Gift Card,5,0
